C[C@@H](O)[C@@H](NCC1=C(OCC2=CC=CC(=C2)C#N)C=C(OCC2=CC=CC(=C2C)C2=CC=CC=C2)C=C1)C(O)=O	-27.0811	-51.5378	-70.0334	-73.8152	-75.2372	-87.0454	-105.106	-121.386	-138.189	-161.864	-191.513	-221.96	-257.479	-691.178	-1286.33	-1987.14	-2972.9	-4275.52	-5982.9	-7976	-10298.6	-12931.9	-15937	-19167	-21.7219	-33.6855	-38.1838	-37.6274	-40.3736	-40.8451	-40.2567	-40.0721	-37.6348	-34.6492	-32.2242	-26.9506	-250.083	-696.544	-1350.19	-2162.53	-3315.81	-4819.67	-6757.74	-8956.2	-11452.4	-14201.3	-17287.6	-20584.8	-32.245	-41.6612	-39.2021	-25.145	-15.4964	-5.06378	16.0433	38.6061	62.9322	84.2354	103.636	123.129	-28.3023	-39.1194	-35.0863	-18.2893	-2.2416	14.2926	39.5981	65.241	92.6494	115.634	135.915	156.299	-34.6016	-45.5094	-47.4169	-46.6327	-49.2333	-50.6999	-51.9163	-56.072	-58.9784	-63.5175	-68.7353	-73.5466	-28.6196	-39.2338	-41.8268	-42.1664	-45.7403	-47.829	-49.0807	-53.321	-56.3705	-60.506	-65.0442	-69.1507	1
C[C@@H](O)[C@@H](NCC1=C(OCC2=CC=CC(=C2)C#N)C=C(OCC2=CC=CC(=C2C)C2=CC=CC=C2)C=C1)C(O)=O	-31.9054	-54.1569	-73.5657	-82.122	-83.0933	-89.0257	-107.774	-125.54	-138.079	-162.338	-185.929	-210.726	-214.942	-569.219	-1092.72	-1751.82	-2653.55	-3806.05	-5348.1	-7198.18	-9265.28	-11581.5	-14239.9	-17194.2	-28.6063	-41.6388	-47.3356	-49.3752	-49.8495	-48.9229	-48.7359	-48.3823	-44.6679	-41.6006	-37.6262	-31.3344	-210.521	-577.74	-1158.91	-1926.11	-2978.98	-4304.89	-6051.22	-8092.04	-10309.6	-12716.9	-15444.7	-18466	-35.8391	-44.9728	-44.2399	-34.6726	-24.3796	-10.433	7.00142	26.8608	50.1534	64.2223	83.5198	105.727	-34.2995	-44.7978	-41.8485	-29.1379	-12.8006	6.19383	27.3655	50.2223	76.1991	91.6728	111.752	134.789	-38.0614	-49.5105	-51.6994	-52.643	-52.0827	-51.5892	-52.2225	-54.5309	-56.2597	-60.8384	-64.1612	-66.0006	-34.9889	-46.3373	-48.0397	-49.2513	-49.3199	-49.6976	-50.4276	-52.7904	-54.6446	-58.8223	-61.4855	-62.7688	1
CC1=C(C=CC=C1COC1=CC(OCC2=CC=CC(=C2)C#N)=C(CN[C@](C)(CO)C(O)=O)C=C1)C1=CC=CC=C1	-30.6628	-62.8993	-77.3466	-79.5863	-80.4198	-90.5293	-108.425	-123.17	-141.256	-164.396	-191.863	-220.465	-259.522	-689.398	-1245.29	-1943.56	-2904.83	-4194.96	-5898.93	-7916.6	-10208.9	-12789.4	-15781.3	-19020.5	-25.5829	-45.0492	-46.4835	-46.3474	-49.4188	-50.3899	-49.7818	-49.1637	-47.0584	-43.4006	-40.2428	-35.1924	-252.816	-693.478	-1308.65	-2125.51	-3250.08	-4740.32	-6675	-8904.83	-11364.6	-14054	-17128.7	-20439.7	-33.5065	-51.6169	-47.3314	-31.8008	-20.9078	-8.611	13.0799	38.8882	60.8405	80.8948	102.397	124.524	-30.5748	-49.8136	-43.4009	-24.6935	-7.55356	10.7875	36.7294	65.7463	90.6891	112.345	134.738	157.769	-36.0301	-54.9691	-55.379	-55.4656	-57.2357	-58.8113	-59.4965	-62.2232	-65.8097	-70.2983	-74.724	-79.2687	-31.0454	-49.5222	-50.0185	-50.7223	-53.4915	-55.6712	-56.3608	-59.1742	-62.9076	-66.9728	-70.738	-74.6203	1
C[C@@H](O)[C@@H](NCC1=C(OCC2=CC=CC(=C2)C#N)C=C(OCC2=CC=CC(=C2C)C2=CC=CC=C2)C=C1)C(O)=O	-26.6075	-53.5656	-71.0611	-79.4046	-82.7013	-93.0418	-107.127	-125.686	-141.704	-168.63	-192.916	-219.603	-212.461	-633.938	-1207.42	-1926.34	-2868.13	-4123.74	-5739.63	-7752.99	-9983.06	-12479.5	-15265.9	-18412.1	-22.5888	-37.4	-42.0269	-43.6968	-47.5212	-48.3507	-46.2057	-45.8177	-42.8247	-40.8127	-36.876	-30.6436	-207.853	-645.289	-1284.82	-2117.39	-3205.3	-4655.16	-6485.3	-8712.23	-11104.2	-13700.4	-16556.3	-19773.2	-22.2631	-30.7316	-26.8179	-15.6779	-8.44673	2.85551	25.323	48.7915	71.4559	85.784	105.238	128.138	-22.2508	-32.4815	-25.7097	-11.4707	1.08293	18.3196	44.6441	71.4702	97.0231	112.877	133.125	156.911	-23.6466	-33.6001	-35.2158	-35.5769	-38.3281	-40.0338	-40.1715	-41.8164	-44.6482	-50.9425	-55.7585	-58.6233	-21.9647	-31.8868	-32.6827	-33.729	-38.1954	-40.4466	-40.6813	-42.3762	-45.3589	-51.2184	-55.2412	-57.485	1
CC1=C(C=CC=C1COC1=CC(OCC2=CC=CC(=C2)C#N)=C(CN[C@H](CO)C(O)=O)C=C1)C1=CC=CC=C1	-17.913	-46.7641	-64.6945	-66.4499	-67.4038	-77.4719	-92.6457	-106.946	-122.99	-148.596	-175.168	-202.984	-218.657	-612.954	-1165.45	-1864.05	-2802.52	-4033.47	-5625.54	-7530.55	-9702.9	-12189.7	-14908.9	-17935.3	-14.3357	-31.0148	-34.7788	-31.1861	-33.4666	-34.2677	-32.4251	-30.9386	-28.6689	-27.1208	-23.8765	-18.1008	-213.645	-620.478	-1234.04	-2050.07	-3140.3	-4557.8	-6361.53	-8464.13	-10795.7	-13388.5	-16171.9	-19261	-25.2185	-41.0813	-39.1223	-22.0561	-11.9806	-0.7971	20.2243	43.7534	65.5491	82.4787	98.2895	117.307	-22.1755	-39.3512	-34.7931	-14.3042	1.47886	18.2517	42.9969	69.5159	94.1588	112.642	129.213	149.068	-28.3152	-44.493	-46.0144	-41.8542	-42.8999	-44.2754	-44.3871	-46.44	-49.7529	-55.1731	-60.6344	-64.3248	-23.5477	-39.4386	-40.3145	-36.4133	-38.7499	-40.8698	-41.1445	-43.2805	-46.7239	-51.7893	-56.468	-59.5028	1
CC1=C(C=CC=C1COC1=CC(OCC2=CC=CC(=C2)C#N)=C(CN[C@H](CO)C(O)=O)C=C1)C1=CC=CC=C1	-19.8586	-50.2538	-72.282	-78.6053	-77.4689	-86.4703	-102.031	-117.484	-132.562	-156.573	-183.543	-212.417	-216.994	-618.627	-1169.5	-1874.21	-2815.99	-4052.4	-5630.95	-7548.06	-9741.04	-12184.6	-14893.9	-17945.1	-16.1518	-34.6605	-42.6085	-42.8019	-43.5456	-43.4216	-42.0823	-41.1095	-38.3339	-35.9663	-32.6542	-27.3772	-211.89	-626.544	-1235.74	-2057.56	-3156.57	-4580.87	-6364.86	-8481.36	-10837.2	-13381.1	-16153.2	-19269.7	-27.3538	-43.4585	-45.85	-32.1854	-19.6693	-7.29097	12.5257	35.5392	59.0127	75.4681	90.6006	109.469	-23.5944	-41.0976	-41.1995	-24.2947	-5.76402	12.1895	35.5956	61.6462	88.0272	105.993	121.891	141.61	-30.4986	-47.2141	-52.8148	-51.2812	-50.8438	-51.2514	-52.2454	-54.4878	-57.0693	-62.7756	-68.2644	-72.0327	-25.001	-41.4942	-46.8036	-45.6935	-46.2888	-47.4833	-48.6881	-51.0137	-53.7236	-59.0031	-63.6917	-66.8331	1
CC1=C(C=CC=C1COC1=CC(OCC2=CC=CC(=C2)C#N)=C(CN[C@](C)(CO)C(O)=O)C=C1)C1=CC=CC=C1	-17.913	-46.7641	-64.6945	-66.4499	-67.4038	-77.4719	-92.6457	-106.946	-122.99	-148.596	-175.168	-202.984	-218.657	-612.954	-1165.45	-1864.05	-2802.52	-4033.47	-5625.54	-7530.55	-9702.9	-12189.7	-14908.9	-17935.3	-14.3357	-31.0148	-34.7788	-31.1861	-33.4666	-34.2677	-32.4251	-30.9386	-28.6689	-27.1208	-23.8765	-18.1008	-213.645	-620.478	-1234.04	-2050.07	-3140.3	-4557.8	-6361.53	-8464.13	-10795.7	-13388.5	-16171.9	-19261	-25.2185	-41.0813	-39.1223	-22.0561	-11.9806	-0.7971	20.2243	43.7534	65.5491	82.4787	98.2895	117.307	-22.1755	-39.3512	-34.7931	-14.3042	1.47886	18.2517	42.9969	69.5159	94.1588	112.642	129.213	149.068	-28.3152	-44.493	-46.0144	-41.8542	-42.8999	-44.2754	-44.3871	-46.44	-49.7529	-55.1731	-60.6344	-64.3248	-23.5477	-39.4386	-40.3145	-36.4133	-38.7499	-40.8698	-41.1445	-43.2805	-46.7239	-51.7893	-56.468	-59.5028	1
CC(C)[C@@](CO)(NCC1=C(OCC2=CC=CC(=C2)C#N)C=C(OCC2=CC=CC(=C2C)C2=CC=CC=C2)C=C1)C(O)=O	-35.2337	-55.2773	-78.4403	-89.2859	-91.7159	-97.0578	-117.994	-131.959	-148.966	-170.41	-194.913	-220.366	-247.427	-600.134	-1123.58	-1773.85	-2635.16	-3774.52	-5296.75	-7111.04	-9197.8	-11540.8	-14217.9	-17164.3	-32.3346	-43.4624	-53.0034	-56.287	-57.4229	-55.4304	-55.7122	-54.5693	-51.8847	-48.2901	-44.7096	-38.1459	-243.324	-609.607	-1189.37	-1939.07	-2937.31	-4253.73	-5978.76	-7984.97	-10225.2	-12668.2	-15417.8	-18429.6	-38.8504	-50.1425	-54.9238	-49.3927	-42.1764	-28.2412	-13.4754	9.44998	29.451	47.8152	67.0142	88.2661	-36.8579	-48.7379	-51.1761	-42.772	-30.4152	-11.1159	7.38756	33.2685	56.0956	75.9458	95.933	118.018	-42.7542	-56.8354	-64.4942	-67.6493	-68.0062	-67.0847	-68.1703	-69.7204	-71.789	-75.0629	-78.3442	-80.0349	-38.9415	-52.2453	-59.4499	-63.1659	-64.8249	-64.4281	-65.5814	-67.1791	-69.3375	-72.2448	-74.9166	-76.0454	1
CC1=C(C=CC=C1COC1=CC(OCC2=CC=CC(=C2)C#N)=C(CN[C@@H](CO)CC(O)=O)C=C1)C1=CC=CC=C1	-28.6931	-50.1302	-68.9496	-74.7701	-76.4263	-86.4809	-107.148	-122.803	-138.108	-160.489	-186.482	-212.91	-205.49	-567.08	-1100.07	-1778.34	-2715.73	-3946.29	-5573.14	-7444.18	-9541.7	-11927.4	-14678	-17717.5	-25.2284	-36.7418	-40.2066	-40.8791	-41.1826	-41.1217	-40.8108	-39.8625	-36.653	-32.8699	-28.9135	-22.3463	-200.756	-576.274	-1166.03	-1960.41	-3050.89	-4467.97	-6309.52	-8368.07	-10611.5	-13094	-15916.4	-19023.4	-31.1992	-38.1846	-36.4877	-23.6038	-13.777	-2.54137	15.1886	35.978	55.8395	73.0099	91.5222	113.16	-29.8424	-38.3119	-34.289	-17.9104	-1.90725	15.2041	36.9468	60.6103	83.1058	101.748	121.065	143.555	-33.2167	-42.1109	-41.9723	-41.7981	-41.1776	-41.8322	-42.15	-45.2898	-48.5812	-52.7074	-56.1926	-58.2719	-30.3407	-39.1707	-38.4807	-38.3134	-38.3925	-39.4866	-39.8551	-43.0736	-46.4998	-50.1946	-53.0178	-54.5126	1
CC1=C(C=CC=C1COC1=CC(OCC2=CC=CC(=C2)C#N)=C(CN[C@@H](CO)CC(O)=O)C=C1)C1=CC=CC=C1	-31.4412	-56.0145	-78.4269	-87.7762	-83.4797	-87.9576	-107.093	-123.766	-141.747	-164.063	-190.559	-215.488	-185.278	-549.617	-1092.6	-1752.08	-2631.42	-3793.2	-5335.14	-7175.77	-9247.59	-11592.4	-14322.8	-17275.6	-28.8667	-42.8623	-50.5832	-52.7891	-51.4921	-49.712	-49.1184	-48.6088	-45.97	-42.8208	-40.1897	-33.9052	-181.237	-561.792	-1162.17	-1930.49	-2953.89	-4294.08	-6039.58	-8070.34	-10288.5	-12730.7	-15536.9	-18554.9	-37.5648	-46.8595	-48.4121	-40.295	-25.4095	-9.97049	7.01271	27.7114	45.5155	62.3971	81.0698	102.697	-35.2001	-46.3215	-45.6054	-34.1684	-13.805	7.07709	27.8375	51.4903	72.0021	90.3632	109.844	132.302	-40.2555	-50.5369	-54.2527	-56.1794	-53.6949	-52.7442	-53.0053	-55.2161	-58.1096	-62.4519	-66.2887	-68.535	-36.5632	-46.9938	-50.1666	-52.212	-50.8191	-50.4089	-50.7237	-53.006	-56.0119	-59.9591	-63.2297	-64.8902	1
CC1=C(C=CC=C1COC1=CC(OCC2=CC=CC(=C2)C#N)=C(CN[C@](C)(CO)C(O)=O)C=C1)C1=CC=CC=C1	-33.2746	-53.3177	-71.1345	-78.5989	-78.9741	-81.9227	-90.0102	-98.3695	-111.045	-127.172	-143.34	-159.619	-235.279	-572.918	-1007.14	-1589.98	-2365.72	-3362.91	-4627.66	-6157.46	-8003.1	-10034.3	-12318.3	-14756	-30.0376	-43.13	-49.7334	-52.0912	-54.228	-53.5103	-51.8214	-51.6881	-50.6954	-48.3086	-45.9044	-41.0442	-229.714	-577.352	-1054.52	-1739.83	-2640.39	-3793.5	-5227.46	-6920.84	-8913.37	-11035.3	-13385.1	-15876.7	-36.0335	-48.1125	-53.1278	-45.4518	-37.5093	-23.9499	-4.6003	16.7878	37.9706	56.1151	76.6862	96.9581	-33.3184	-45.897	-49.3443	-38.5969	-26.1035	-8.12656	14.0185	37.7711	61.557	80.9842	102.223	123.142	-39.971	-55.9235	-63.296	-65.9729	-67.5568	-67.8926	-69.0158	-72.3298	-74.6632	-78.4629	-82.4655	-86.3807	-35.4357	-50.7169	-58.3788	-61.055	-63.8991	-64.982	-66.3212	-69.7105	-72.1098	-75.5931	-79.0171	-82.3525	1
CC1=C(CN[C@](C)(CO)C(O)=O)C(OCC2=CC(=CN=C2)C#N)=CC(OCC2=C(C)C(=CC=C2)C2=CC=C3OCCOC3=C2)=C1	-14.1932	-48.2286	-65.3036	-71.5617	-70.5093	-78.3167	-97.8727	-112.308	-130.982	-155.279	-181.562	-213.512	-269.125	-757.78	-1384.27	-2105.6	-3085.57	-4420.48	-6168.26	-8204.21	-10546.8	-13187.4	-16190	-19542.9	-8.26495	-26.7376	-30.0247	-31.6854	-33.9023	-32.7806	-32.6884	-31.552	-29.9074	-26.0955	-22.5805	-18.0719	-262.399	-764.537	-1452.43	-2283.6	-3426.59	-4974.6	-6959.12	-9206.83	-11721.7	-14473.7	-17556.3	-20984.9	-14.9864	-29.5576	-25.6064	-15.0668	-3.17427	11.9657	32.2226	57.4253	79.0837	98.6968	120.511	141.903	-14.0806	-30.4729	-24.7795	-11.6278	6.09328	27.6842	52.2389	80.5687	105.29	126.55	149.227	171.577	-16.2055	-31.1694	-32.8757	-35.4477	-36.8877	-36.9218	-38.932	-42.3387	-47.0643	-51.879	-56.8692	-61.4652	-13.151	-27.99	-30.4709	-34.5062	-37.6008	-38.1264	-40.1616	-43.6749	-48.5278	-52.8898	-57.1306	-61.0778	1
